time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.4800000000000026,-5.460496637498841,-0.32579621921481966,20.342761028688802,0.04442045756729218,0.02467888998327794,0.0,-3.7063704244961526,0.3644583243392037,5.518549079045708,-0.024071144459059345,-0.14096416824497868,0.0,469.72725445870896,470.5018886524116,472.2079414041486,471.98697368924036
3.5400000000000027,-5.683912491473182,-0.30295135702247183,20.678349924019596,0.042546222219048246,0.016806752847785766,0.0,-3.7400352762346962,0.3968364921522186,5.6671926562040476,-0.05212364363832087,-0.11663051147580267,0.0,478.9243183915071,480.7570249845484,482.28466270394483,480.16045581748216
3.6000000000000028,-5.909120603716289,-0.2784281210856369,21.017728462158747,0.039517935472945354,0.009719723712373174,0.0,-3.7664122759002483,0.42035418142950876,5.645695069267648,-0.0473574883828994,-0.12126657265670865,0.0,429.89049359451235,429.48432245940074,428.5111419872267,428.9144727809174
3.660000000000003,-6.135810778755594,-0.25254023120454644,21.35594299285849,0.03625851846537831,0.0021241046396038854,0.0,-3.789399537965378,0.44232856513631985,5.628378637091967,-0.07429579366550697,-0.14023199110394166,0.0,430.9380042102196,429.31605357810787,430.96470097807673,428.6789293407424
3.720000000000003,-6.363766944663053,-0.2253999548897101,21.693000387006162,0.03177320053358823,6.277313289882041,0.0,-3.8085515334220754,0.4619766576521389,5.607164359128978,-0.0756899737127329,-0.12209631978054374,0.0,427.2136582224835,428.7401743551673,428.31696303358734,428.1937451410096
3.780000000000003,-6.5927331151006365,-0.19704954396948018,22.03228843917654,0.02761692155100448,6.269689422981632,0.0,-3.82299145235065,0.4825846986116339,5.702145782342205,-0.058813414502441944,-0.13951784008909587,0.0,464.88280245673235,463.5012486729005,463.254965061748,464.57679798491193
3.840000000000003,-6.822482560641574,-0.1676502439963992,22.373370121358814,0.024736906965562078,6.261354591854868,0.0,-3.834724514195803,0.4971386072535554,5.66760301020291,-0.032257121720407386,-0.13773376465550827,0.0,422.97550584576595,423.1101826792432,423.2672956644109,425.5453202931917
3.900000000000003,-7.0527854818001305,-0.13738977756235699,22.713690125339117,0.02324305236775981,6.253110044269878,0.0,-3.841391151056066,0.5113941605133432,5.676530114840478,-0.013205064200200255,-0.13676834512703867,0.0,437.11690830438823,437.1795424490783,436.314204398906,437.90204535213627
3.960000000000003,-7.283261834088131,-0.10622810132848404,23.057578182644416,0.022266875930705865,6.2448372091150635,0.0,-3.8403937727959083,0.5272264096695536,5.786035086914866,-0.023237037164660416,-0.14020065134165816,0.0,468.39257580655766,468.108960032965,468.21973711768226,467.4385826593302
4.020000000000002,-7.5136422351420755,-0.07420725491868452,23.404976180893676,0.020572785756169942,6.236160294203264,0.0,-3.838270368062767,0.5400003410617757,5.794034943663167,-0.04079856103135854,-0.1553430971070055,0.0,438.13272126404,436.85156974127625,437.90537023826454,436.44152252179697
4.080000000000001,-7.743417024665616,-0.04131574819672296,23.759738078642112,0.01831244097448792,6.227009253067386,0.0,-3.8198880258423573,0.5560719834556079,6.030360559840359,-0.03205810759277204,-0.14739849721853035,0.0,505.33222409255256,505.885778475483,504.2377476831298,504.86835873062483
4.14,-7.972056756772769,-0.007569878951203555,24.125608194746363,0.01627903160551636,6.217740053932115,0.0,-3.8005726913190196,0.5685654836589092,6.164795219382664,-0.037831213814427146,-0.1749774490167902,0.0,478.39788186016756,476.2714748433171,478.6765366347627,478.23655084857455
4.199999999999998,-8.199587864912118,0.026822014343064863,24.495934662409244,0.014011989668287761,6.206867710463918,0.0,-3.7829149298389018,0.5776258372572098,6.17955511407866,-0.037689858448954276,-0.19809035812744696,0.0,443.14972579595144,441.2127660248386,442.5073419114128,442.5182936459566
4.259999999999997,-8.42594644261031,0.061704559244409464,24.866231662229893,0.01281024294362254,6.1954216725275035,0.0,-3.7614357823093507,0.5849903737516045,6.163977325187827,0.002097286947175755,-0.17913563007637553,0.0,432.49406291088326,434.05108991528226,429.6131937767248,432.9740546085562
4.319999999999996,-8.65084541663451,0.09701318220634698,25.235501982876798,0.013256618118585806,6.185170448631169,0.0,-3.734341480154433,0.5919917397712618,6.1453042303869285,0.01641595839672988,-0.15802429948878968,0.0,429.7990079008023,431.55546176069953,430.07054504511234,431.28178153742925
4.379999999999995,-8.873377984942655,0.13282985275655584,25.60943287514534,0.014548770514462461,6.176074564846555,0.0,-3.6824720846106525,0.6020170105696455,6.318291610218442,0.030193158867204608,-0.14113642075604618,0.0,488.44808361325687,489.6865390290311,488.27276389726154,489.29963356072665
4.439999999999993,-9.092950371130414,0.16923273328057506,25.990519402480277,0.016242605366276308,6.167429077743282,0.0,-3.6358193443145725,0.6115796508968816,6.384355110132802,0.02398486739868669,-0.15076672914956832,0.0,458.0739045407964,457.2884766591667,459.83135178054124,459.33937290663243
4.499999999999992,-9.309627185243219,0.20623165499756985,26.374952556946653,0.018061960766762475,6.158071480946555,0.0,-3.5859062888519815,0.621871090722272,6.429952305028075,0.040674878082182335,-0.16914513403603196,0.0,453.0092017617874,451.5057641241855,452.6304186060909,453.9721370068842
4.559999999999991,-9.522816366392384,0.24393154635917416,26.764574182749094,0.02069201679789945,6.1476741174668135,0.0,-3.5193959283959,0.6350518024639159,6.5568594217079035,0.04950202576384764,-0.183213671344068,0.0,479.4223720190392,478.3253328301833,476.32634814922176,477.0019691161228
4.6199999999999894,-9.73244219823101,0.2823809774128151,27.15709817929673,0.023760720263386048,6.136843839278628,0.0,-3.467197512170098,0.6468536604580851,6.527540593905477,0.05424269498895567,-0.17557991186409647,0.0,430.69215703579,431.3048085900945,429.23136532352225,429.6353476789424
4.679999999999988,-9.939214789102033,0.3215165684956166,27.544791298930146,0.02737638440486645,6.126377729760154,0.0,-3.4243832514932824,0.6579215896119267,6.3963481198169765,0.07017720915209208,-0.17224177767047713,0.0,395.59035732080184,395.8643169857158,392.71166636933987,394.1903160806593
4.739999999999987,-10.142883053502773,0.3614370473526526,27.927051176633945,0.03115602182652566,6.1169254128151245,0.0,-3.3636950571579955,0.6730956615627007,6.345950196957335,0.04203692979952739,-0.13795787484490363,0.0,418.6961164597674,421.64268591501656,423.0294770737297,420.6017643216194
4.799999999999986,-10.342365847708518,0.4023970272241718,28.308575741010433,0.03417114397880994,6.108583731370921,0.0,-3.2849362126069224,0.6924881603183283,6.371403472506684,0.06301139661850311,-0.14125647792654983,0.0,446.2030017636539,445.9157098012635,443.68623040190016,445.4067517599213
4.859999999999984,-10.5368562734476,0.444599562005938,28.692184776767224,0.03809990976996591,6.100097826603198,0.0,-3.1972557241351733,0.7146169578423868,6.415312180720557,0.07000557365309108,-0.14178419327761319,0.0,451.5305789283579,451.4697212919122,451.1631649721217,451.73070208064627
4.919999999999983,-10.726889389058687,0.48800222035670593,29.07318391335971,0.042511321332917795,6.091663712473245,0.0,-3.1364088995028174,0.7324579941876301,6.2852966598288305,0.07976244820869462,-0.1382444845115461,0.0,393.3606135850547,393.66716833739247,392.56840453318483,393.4778640014497
4.979999999999982,-10.911915639881174,0.5328091887676646,29.45263816454214,0.04726706871698649,6.083394918383689,0.0,-3.030307499223916,0.7615592453747635,6.362703287156804,0.07824387242752823,-0.1369653361676618,0.0,460.74907024871646,460.8333508313876,461.91017846792244,461.7951576765488
5.0399999999999805,-11.09028156628931,0.5794827973863506,29.837266376454345,0.051863468217916875,6.075573880913666,0.0,-2.9144210670604114,0.7946707137698906,6.457641155515409,0.07311501862629154,-0.11963610280854621,0.0,467.8646614514461,469.19732976170786,467.127089418795,466.7312243868611
